country,iso2,admin1,iuName,iuId,iuCode,year,pgm,popTotal,popPreSac,popSac,popAdults,endLf,popReqPc,popNoTx,mda,epiEffMda,epiEffMdaN,cumMda,mdaScheme,mdaDrugs,ia,mdaLast,surveyLast,endemicityId
Nigeria,NG,Ogun,Ewekoro,36905,NGA0380236905,2023,1.0237,83625,13380,23415,43485,Endemic,83625,0,1,1,4,10,"MDA 4",ALBx2,NR,2025,2030,26
Nigeria,NG,"Akwa Ibom",Etinan,36381,NGA0377736381,2024,1.0237,262743,42038,73569,136627,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom","Mkpat Enin",36392,NGA0377736392,2022,1.0237,263686,42189,73833,137117,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom","Obot Akara",36396,NGA0377736396,2029,1.0237,258728,41395,72446,134538,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom","Oruk Anam",36400,NGA0377736400,2023,1.0237,261773,41884,73296,136121,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Anambra,"Anambra East",36407,NGA0377836407,2028,1.0237,261347,41815,73177,135902,"Endemic (under post-intervention surveillance)",0,261347,0,0,0,7,NR,NR,TAS3,2023,2028,3
Nigeria,NG,Anambra,"Anambra West",36408,NGA0377836408,2024,1.0237,259844,41575,72757,135120,Endemic,259844,0,1,1,6,9,"MDA 4",ALBx2,TAS1,2024,2029,26
Nigeria,NG,Anambra,Ayamelum,36412,NGA0377836412,2027,1.0237,263758,42201,73852,137154,"Endemic (under post-intervention surveillance)",0,263758,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Anambra,Ekwusiko,36414,NGA0377836414,2027,1.0237,263459,42154,73769,136998,"Endemic (under post-intervention surveillance)",0,263459,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Anambra,Njikoka,36418,NGA0377836418,2029,1.0237,259050,41446,72536,134706,"Endemic (under post-intervention surveillance)",0,259050,0,0,0,9,NR,NR,Surveillance,2021,2026,3
Nigeria,NG,Anambra,"Nnewi North",36419,NGA0377836419,2027,1.0237,262358,41978,73460,136425,"Endemic (under post-intervention surveillance)",0,262358,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Anambra,"Orumba North",36424,NGA0377836424,2023,1.0237,261395,41823,73191,135926,Endemic,261395,0,1,1,6,11,"MDA 1",ALB_IVM,TAS1,2023,2028,26
Nigeria,NG,Anambra,Oyi,36426,NGA0377836426,2024,1.0237,260795,41727,73023,135614,"Endemic (under post-intervention surveillance)",0,260795,0,0,0,10,NR,NR,TAS2,2022,2027,3
Nigeria,NG,Bauchi,Damban,36430,NGA0377936430,2029,1.0237,263326,42131,73732,136929,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Bauchi,Giade,36435,NGA0377936435,2027,1.0237,261347,41815,73177,135901,"Endemic (under post-intervention surveillance)",0,261347,0,0,0,13,NR,NR,NR,2021,2026,3
Nigeria,NG,Bauchi,Kirfi,36439,NGA0377936439,2030,1.0237,263662,42187,73826,137104,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Bayelsa,Ogbia,36451,NGA0378036451,2021,1.0237,260318,41651,72889,135365,"Endemic (MDA not delivered)",260318,0,0,0,3,5,"MDA 1",ALB_IVM,NR,2024,2029,26
Nigeria,NG,Benue,Ado,36455,NGA0378136455,2021,1.0237,258808,41409,72466,134580,"Endemic (MDA not delivered)",258808,0,0,0,2,8,"MDA 1",ALB_IVM,NR,2025,2030,26
Nigeria,NG,Benue,"Gwer East",36461,NGA0378136461,2025,1.0237,260012,41602,72804,135207,Endemic,260012,0,1,1,5,9,"MDA 4",ALBx2,pre-TAS,2026,2031,26
Nigeria,NG,Benue,Logo,36466,NGA0378136466,2024,1.0237,262400,41984,73471,136449,"Endemic (under post-intervention surveillance)",0,262400,0,0,0,11,NR,NR,TAS2,2022,2027,3
Nigeria,NG,Benue,Oju,36471,NGA0378136471,2024,1.0237,264222,42276,73982,137395,Endemic,264222,0,1,1,6,8,"MDA 4",ALBx2,TAS1,2024,2029,26
Nigeria,NG,Benue,Okpokwu,36472,NGA0378136472,2022,1.0237,261629,41861,73256,136046,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Borno,Biu,36482,NGA0378236482,2022,1.0237,260777,41725,73018,135604,Endemic,260777,0,1,1,2,2,"MDA 1",ALB_IVM,NR,2026,2031,26
Nigeria,NG,Borno,Gubio,36486,NGA0378236486,2028,1.0237,260404,41665,72912,135410,"Endemic (under post-intervention surveillance)",0,260404,0,0,0,7,NR,NR,NR,2027,2032,3
Nigeria,NG,Borno,Konduga,36493,NGA0378236493,2027,1.0237,260683,41710,72992,135554,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Cross River",Abi,36505,NGA0378336505,2030,1.0237,258642,41384,72420,134494,"Endemic (under post-intervention surveillance)",0,0,0,0,5,11,NR,NR,NR,0,2023,3
Nigeria,NG,"Cross River",Akamkpa,36506,NGA0378336506,2029,1.0237,263691,42190,73834,137118,"Endemic (under post-intervention surveillance)",0,0,0,0,6,12,NR,NR,NR,0,2023,3
Nigeria,NG,"Cross River",Biase,36510,NGA0378336510,2024,1.0237,262587,42014,73524,136545,"Endemic (under post-intervention surveillance)",0,0,0,0,5,12,NR,NR,NR,0,2023,3
Nigeria,NG,"Cross River","Calabar Municipal",36513,NGA0378336513,2021,1.0237,259546,41527,72673,134964,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Cross River",Ikom,36515,NGA0378336515,2026,1.0237,264117,42259,73951,137340,"Endemic (under post-intervention surveillance)",0,0,0,0,6,12,NR,NR,NR,0,2023,3
Nigeria,NG,"Cross River",Obubra,36517,NGA0378336517,2023,1.0237,261453,41833,73207,135955,"Endemic (under post-intervention surveillance)",0,0,0,0,6,12,NR,NR,Surveillance,0,2023,3
Nigeria,NG,"Cross River",Obudu,36518,NGA0378336518,2026,1.0237,260412,41666,72915,135414,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Cross River",Ogoja,36520,NGA0378336520,2023,1.0237,260631,41701,72977,135528,"Endemic (under post-intervention surveillance)",0,0,0,0,6,13,NR,NR,Surveillance,0,2023,3
Nigeria,NG,Delta,"Ika South",36530,NGA0378436530,2026,1.0237,264458,42314,74048,137519,"Endemic (under post-intervention surveillance)",0,264458,0,0,0,11,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Delta,"Ndokwa West",36534,NGA0378436534,2029,1.0237,260549,41687,72953,135485,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Delta,"Oshimili South",36537,NGA0378436537,2029,1.0237,261035,41766,73090,135736,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Delta,Sapele,36539,NGA0378436539,2023,1.0237,260611,41698,72972,135518,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Ebonyi,Abakaliki,36548,NGA0378536548,2028,1.0237,258608,41378,72411,134476,"Endemic (under post-intervention surveillance)",0,258608,0,0,0,7,NR,NR,TAS3,2023,2028,3
Nigeria,NG,Ebonyi,"Afikpo North",36549,NGA0378536549,2027,1.0237,260761,41722,73014,135595,"Endemic (under post-intervention surveillance)",0,260761,0,0,0,11,NR,NR,TAS3,2022,2027,3
Nigeria,NG,Ebonyi,"Afikpo South",36550,NGA0378536550,2027,1.0237,261529,41844,73228,135995,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Ebonyi,"Ezza North",36552,NGA0378536552,2030,1.0237,260102,41617,72827,135254,"Endemic (under post-intervention surveillance)",0,260102,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Ebonyi,Ishielu,36555,NGA0378536555,2029,1.0237,263555,42169,73796,137048,"Endemic (under post-intervention surveillance)",0,263555,0,0,0,10,NR,NR,Surveillance,2021,2026,3
Nigeria,NG,Ebonyi,Ohaozara,36558,NGA0378536558,2029,1.0237,259329,41491,72610,134853,"Endemic (under post-intervention surveillance)",0,259329,0,0,0,10,NR,NR,Surveillance,2021,2026,3
Nigeria,NG,Abia,Arochukwu,36339,NGA0377536339,2022,1.0237,252089,40334,70584,131087,"Endemic (under post-intervention surveillance)",0,252089,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Abia,Arochukwu,36339,NGA0377536339,2023,1.0237,258061,41290,72256,134192,"Endemic (under post-intervention surveillance)",0,258061,0,0,0,10,NR,NR,TAS2,2021,2026,3
Nigeria,NG,Abia,"Isiala-Ngwa North",36342,NGA0377536342,2027,1.0237,255972,40955,71671,133104,"Endemic (under post-intervention surveillance)",0,255972,0,0,0,12,NR,NR,NR,2023,2028,3
Nigeria,NG,Abia,Umu-Nneochi,36351,NGA0377536351,2024,1.0237,254431,40709,71240,132304,"Endemic (under post-intervention surveillance)",0,254431,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Adamawa,Ganye,36356,NGA0377636356,2024,1.0237,254677,40748,71310,132433,"Endemic (under post-intervention surveillance)",0,254677,0,0,0,9,NR,NR,NR,2023,2028,3
Nigeria,NG,Adamawa,Gombi,36358,NGA0377636358,2029,1.0237,255497,40880,71540,132859,"Endemic (under post-intervention surveillance)",0,255497,0,0,0,12,NR,NR,NR,2023,2028,3
Nigeria,NG,Adamawa,Guyuk,36359,NGA0377636359,2021,1.0237,257221,41155,72022,133755,"Endemic (MDA not delivered)",257221,0,0,0,4,7,"MDA 1",ALB_IVM,NR,2023,2028,26
Nigeria,NG,Adamawa,Hong,36360,NGA0377636360,2023,1.0237,256424,41027,71799,133340,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Adamawa,Jada,36361,NGA0377636361,2023,1.0237,255433,40870,71521,132826,"Endemic (under post-intervention surveillance)",0,255433,0,0,0,8,NR,NR,NR,2022,2027,3
Nigeria,NG,Adamawa,Mayo-belwa,36365,NGA0377636365,2027,1.0237,254963,40795,71389,132581,"Endemic (under post-intervention surveillance)",0,254963,0,0,0,9,NR,NR,NR,2023,2028,3
Nigeria,NG,Adamawa,Michika,36366,NGA0377636366,2026,1.0237,252598,40417,70728,131352,"Endemic (under post-intervention surveillance)",0,252598,0,0,0,9,NR,NR,NR,2023,2028,3
Nigeria,NG,Adamawa,"Mubi North",36367,NGA0377636367,2027,1.0237,251539,40246,70430,130800,"Endemic (under post-intervention surveillance)",0,251539,0,0,0,8,NR,NR,NR,2026,2031,3
Nigeria,NG,Adamawa,"Mubi North",36367,NGA0377636367,2028,1.0237,257498,41199,72098,133899,"Endemic (under post-intervention surveillance)",0,257498,0,0,0,8,NR,NR,TAS2,2026,2031,3
Nigeria,NG,Adamawa,Shelleng,36370,NGA0377636370,2028,1.0237,254083,40654,71144,132124,"Endemic (under post-intervention surveillance)",0,254083,0,0,0,9,NR,NR,TAS3,2023,2028,3
Nigeria,NG,"Akwa Ibom",Eket,36377,NGA0377736377,2022,1.0237,255571,40891,71560,132897,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom",Etinan,36381,NGA0377736381,2023,1.0237,256663,41065,71866,133465,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom","Ikot Ekpene",36388,NGA0377736388,2030,1.0237,255562,40890,71558,132892,"Endemic (under post-intervention surveillance)",0,255562,0,0,0,8,NR,NR,NR,2021,2026,3
Nigeria,NG,"Akwa Ibom","Mkpat Enin",36392,NGA0377736392,2021,1.0237,257584,41213,72124,133944,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom","Obot Akara",36396,NGA0377736396,2028,1.0237,252741,40437,70769,131425,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom","Oruk Anam",36400,NGA0377736400,2022,1.0237,255715,40915,71600,132971,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Anambra,"Anambra East",36407,NGA0377836407,2027,1.0237,255299,40847,71484,132757,"Endemic (under post-intervention surveillance)",0,255299,0,0,0,7,NR,NR,NR,2023,2028,3
Nigeria,NG,Anambra,"Anambra West",36408,NGA0377836408,2023,1.0237,253831,40613,71073,131993,Endemic,253831,0,1,1,5,8,"MDA 4",ALBx2,pre-TAS,2024,2029,26
Nigeria,NG,Anambra,Ayamelum,36412,NGA0377836412,2025,1.0237,251691,40270,70473,130879,"Endemic (under post-intervention surveillance)",0,251691,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Anambra,Ayamelum,36412,NGA0377836412,2026,1.0237,257654,41224,72143,133980,"Endemic (under post-intervention surveillance)",0,257654,0,0,0,9,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Anambra,Ekwusiko,36414,NGA0377836414,2025,1.0237,251406,40225,70394,130731,"Endemic (under post-intervention surveillance)",0,251406,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Anambra,Ekwusiko,36414,NGA0377836414,2026,1.0237,257362,41178,72062,133828,"Endemic (under post-intervention surveillance)",0,257362,0,0,0,9,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Anambra,Njikoka,36418,NGA0377836418,2028,1.0237,253055,40487,70857,131589,"Endemic (under post-intervention surveillance)",0,253055,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Anambra,"Nnewi North",36419,NGA0377836419,2026,1.0237,256287,41007,71760,133268,"Endemic (under post-intervention surveillance)",0,256287,0,0,0,9,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Anambra,"Orumba North",36424,NGA0377836424,2022,1.0237,255346,40855,71497,132780,Endemic,255346,0,1,1,5,10,"MDA 1",ALB_IVM,pre-TAS,2023,2028,26
Nigeria,NG,Anambra,Oyi,36426,NGA0377836426,2023,1.0237,254760,40761,71333,132476,"Endemic (under post-intervention surveillance)",0,254760,0,0,0,10,NR,NR,NR,2022,2027,3
Nigeria,NG,Bauchi,Damban,36430,NGA0377936430,2027,1.0237,251279,40204,70359,130665,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Bauchi,Damban,36430,NGA0377936430,2028,1.0237,257232,41156,72026,133760,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Bauchi,Giade,36435,NGA0377936435,2026,1.0237,255299,40847,71484,132756,"Endemic (under post-intervention surveillance)",0,255299,0,0,0,13,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Bauchi,Kirfi,36439,NGA0377936439,2028,1.0237,251600,40257,70449,130832,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Bauchi,Kirfi,36439,NGA0377936439,2029,1.0237,257560,41211,72118,133931,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Benue,"Gwer East",36461,NGA0378136461,2024,1.0237,253995,40639,71119,132078,Endemic,253995,0,1,1,4,8,"MDA 4",ALBx2,NR,2026,2031,26
Nigeria,NG,Benue,Logo,36466,NGA0378136466,2023,1.0237,256328,41012,71771,133291,"Endemic (under post-intervention surveillance)",0,256328,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Benue,Oju,36471,NGA0378136471,2022,1.0237,252134,40342,70598,131109,Endemic,252134,0,1,1,4,6,"MDA 4",ALBx2,NR,2024,2029,26
Nigeria,NG,Benue,Oju,36471,NGA0378136471,2023,1.0237,258107,41298,72270,134215,Endemic,258107,0,1,1,5,7,"MDA 4",ALBx2,pre-TAS,2024,2029,26
Nigeria,NG,Benue,Okpokwu,36472,NGA0378136472,2021,1.0237,255574,40892,71561,132898,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Borno,Biu,36482,NGA0378236482,2021,1.0237,254742,40759,71328,132466,"Endemic (MDA not delivered)",254742,0,0,0,1,1,"MDA 1",ALB_IVM,NR,2026,2031,26
Nigeria,NG,Borno,Gubio,36486,NGA0378236486,2027,1.0237,254378,40701,71225,132276,Endemic,254378,0,1,1,6,7,"MDA 1",ALB_IVM,TAS1,2027,2032,26
Nigeria,NG,Borno,Konduga,36493,NGA0378236493,2026,1.0237,254650,40745,71303,132417,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Cross River",Abi,36505,NGA0378336505,2029,1.0237,252657,40426,70744,131382,"Endemic (under post-intervention surveillance)",0,0,0,0,5,11,NR,NR,NR,0,2023,3
Nigeria,NG,"Cross River",Akamkpa,36506,NGA0378336506,2027,1.0237,251628,40260,70456,130845,"Endemic (under post-intervention surveillance)",0,0,0,0,6,12,NR,NR,NR,0,2023,3
Nigeria,NG,"Cross River",Akamkpa,36506,NGA0378336506,2028,1.0237,257589,41214,72125,133945,"Endemic (under post-intervention surveillance)",0,0,0,0,6,12,NR,NR,NR,0,2023,3
Nigeria,NG,"Cross River",Biase,36510,NGA0378336510,2023,1.0237,256510,41042,71823,133385,"Endemic (under post-intervention surveillance)",0,0,0,0,5,12,NR,NR,Surveillance,0,2023,3
Nigeria,NG,"Cross River",Ikom,36515,NGA0378336515,2024,1.0237,252034,40326,70568,131057,"Endemic (under post-intervention surveillance)",0,0,0,0,6,12,NR,NR,NR,0,2023,3
Nigeria,NG,"Cross River",Ikom,36515,NGA0378336515,2025,1.0237,258005,41281,72240,134162,"Endemic (under post-intervention surveillance)",0,0,0,0,6,12,NR,NR,NR,0,2023,3
Nigeria,NG,"Cross River",Obubra,36517,NGA0378336517,2022,1.0237,255403,40865,71513,132809,"Endemic (under post-intervention surveillance)",0,0,0,0,6,12,NR,NR,NR,0,2023,3
Nigeria,NG,"Cross River",Obudu,36518,NGA0378336518,2025,1.0237,254386,40702,71228,132280,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Cross River",Ogoja,36520,NGA0378336520,2022,1.0237,254600,40736,71288,132392,"Endemic (under post-intervention surveillance)",0,0,0,0,6,13,NR,NR,NR,0,2023,3
Nigeria,NG,Delta,"Ika South",36530,NGA0378436530,2024,1.0237,252360,40378,70660,131228,"Endemic (under post-intervention surveillance)",0,252360,0,0,0,11,NR,NR,NR,2021,2026,3
Nigeria,NG,Delta,"Ika South",36530,NGA0378436530,2025,1.0237,258338,41335,72334,134337,"Endemic (under post-intervention surveillance)",0,258338,0,0,0,11,NR,NR,NR,2021,2026,3
Nigeria,NG,Delta,"Isoko North",36531,NGA0378436531,2029,1.0237,251529,40244,70427,130793,"Endemic (under post-intervention surveillance)",0,251529,0,0,0,10,NR,NR,NR,2025,2030,3
Nigeria,NG,Delta,"Isoko North",36531,NGA0378436531,2030,1.0237,257488,41197,72095,133891,"Endemic (under post-intervention surveillance)",0,257488,0,0,0,10,NR,NR,TAS3,2025,2030,3
Nigeria,NG,Delta,"Ndokwa West",36534,NGA0378436534,2028,1.0237,254519,40722,71265,132350,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Delta,"Oshimili South",36537,NGA0378436537,2028,1.0237,254994,40799,71399,132595,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Delta,Sapele,36539,NGA0378436539,2022,1.0237,254580,40733,71283,132382,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Delta,Udu,36540,NGA0378436540,2030,1.0237,256070,40971,71699,133155,"Endemic (under post-intervention surveillance)",0,256070,0,0,0,8,NR,NR,NR,2023,2028,3
Nigeria,NG,Ebonyi,Abakaliki,36548,NGA0378536548,2027,1.0237,252623,40420,70735,131364,"Endemic (under post-intervention surveillance)",0,252623,0,0,0,7,NR,NR,NR,2023,2028,3
Nigeria,NG,Ebonyi,"Afikpo North",36549,NGA0378536549,2026,1.0237,254727,40756,71324,132457,"Endemic (under post-intervention surveillance)",0,254727,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Ebonyi,"Afikpo South",36550,NGA0378536550,2026,1.0237,255477,40876,71533,132848,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Ebonyi,"Ezza North",36552,NGA0378536552,2029,1.0237,254083,40654,71142,132124,"Endemic (under post-intervention surveillance)",0,254083,0,0,0,10,NR,NR,Surveillance,2021,2026,3
Nigeria,NG,Ebonyi,Ishielu,36555,NGA0378536555,2027,1.0237,251498,40240,70420,130778,"Endemic (under post-intervention surveillance)",0,251498,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Ebonyi,Ishielu,36555,NGA0378536555,2028,1.0237,257456,41193,72088,133876,"Endemic (under post-intervention surveillance)",0,257456,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Ebonyi,Ohaozara,36558,NGA0378536558,2028,1.0237,253328,40531,70930,131732,"Endemic (under post-intervention surveillance)",0,253328,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Edo,"Esan South East",36565,NGA0378636565,2023,1.0237,254294,40688,71203,132232,"Endemic (under post-intervention surveillance)",0,254294,0,0,0,12,NR,NR,NR,2022,2027,3
Nigeria,NG,Edo,"Etsako East",36568,NGA0378636568,2029,1.0237,254741,40758,71327,132467,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Edo,"Ovia North East",36574,NGA0378636574,2027,1.0237,256163,40987,71724,133206,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Edo,"Owan East",36576,NGA0378636576,2027,1.0237,257056,41129,71976,133670,"Endemic (under post-intervention surveillance)",0,257056,0,0,0,11,NR,NR,NR,2021,2026,3
Nigeria,NG,Ekiti,"Aiyekiri (Gbonyin",36580,NGA0378736580,2028,1.0237,252581,40414,70723,131341,"Endemic (under post-intervention surveillance)",0,252581,0,0,0,15,NR,NR,TAS3,2023,2028,3
Nigeria,NG,Ekiti,"Ekiti South West",36583,NGA0378736583,2024,1.0237,256515,41042,71824,133388,"Endemic (under post-intervention surveillance)",0,256515,0,0,0,16,NR,NR,TAS2,2022,2027,3
Nigeria,NG,Ekiti,Ido-Osi,36586,NGA0378736586,2025,1.0237,252799,40448,70783,131456,"Endemic (under post-intervention surveillance)",0,252799,0,0,0,17,NR,NR,TAS2,2023,2028,3
Nigeria,NG,Ekiti,Ikere,36588,NGA0378736588,2029,1.0237,257102,41136,71989,133692,"Endemic (under post-intervention surveillance)",0,257102,0,0,0,15,NR,NR,NR,2023,2028,3
Nigeria,NG,Ekiti,Ikole,36589,NGA0378736589,2023,1.0237,255368,40860,71503,132791,"Endemic (under post-intervention surveillance)",0,255368,0,0,0,14,NR,NR,NR,2022,2027,3
Nigeria,NG,Ekiti,Moba,36593,NGA0378736593,2029,1.0237,255604,40896,71568,132914,"Endemic (under post-intervention surveillance)",0,255604,0,0,0,15,NR,NR,NR,2023,2028,3
Nigeria,NG,Enugu,Ezeagu,36600,NGA0378836600,2022,1.0237,251366,40219,70383,130710,Endemic,251366,0,1,1,6,10,"MDA 4",ALBx2,TAS1,2022,2027,26
Nigeria,NG,Enugu,Ezeagu,36600,NGA0378836600,2023,1.0237,257321,41172,72050,133807,"Endemic (under post-intervention surveillance)",0,257321,0,0,0,10,NR,NR,NR,2022,2027,3
Nigeria,NG,Enugu,"Igbo-Eze South",36603,NGA0378836603,2029,1.0237,257065,41131,71979,133675,"Endemic (under post-intervention surveillance)",0,257065,0,0,0,10,NR,NR,NR,2022,2027,3
Nigeria,NG,Enugu,Isi-Uzo,36604,NGA0378836604,2028,1.0237,252969,40475,70831,131545,"Endemic (under post-intervention surveillance)",0,252969,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Enugu,"Nkanu East",36605,NGA0378836605,2028,1.0237,253581,40573,71003,131863,"Endemic (under post-intervention surveillance)",0,253581,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Enugu,"Nkanu West",36606,NGA0378836606,2029,1.0237,255960,40953,71669,133099,"Endemic (under post-intervention surveillance)",0,255960,0,0,0,10,NR,NR,NR,2022,2027,3
Nigeria,NG,Enugu,Udenu,36609,NGA0378836609,2021,1.0237,258206,41313,72298,134267,"Endemic (MDA not delivered)",258206,0,0,0,5,9,"MDA 1",ALB_IVM,pre-TAS,2022,2027,26
Nigeria,NG,"Federal Capital Territory",Gwagwalada,36615,NGA0378936615,2026,1.0237,256613,41058,71852,133440,"Endemic (under post-intervention surveillance)",0,256613,0,0,0,17,NR,NR,TAS2,2024,2029,3
Nigeria,NG,Gombe,Kaltungo,36624,NGA0379036624,2028,1.0237,255339,40854,71496,132776,"Endemic (under post-intervention surveillance)",0,255339,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Gombe,Shogom,36627,NGA0379036627,2027,1.0237,252283,40366,70641,131189,"Endemic (under post-intervention surveillance)",0,252283,0,0,0,11,NR,NR,TAS3,2022,2027,3
Nigeria,NG,Gombe,Shogom,36627,NGA0379036627,2028,1.0237,258260,41322,72314,134297,"Endemic (under post-intervention surveillance)",0,258260,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Imo,Ahiazu-Mbaise,36630,NGA0379136630,2022,1.0237,253120,40499,70873,131622,Endemic,253120,0,1,1,6,11,"MDA 1",ALB_IVM,TAS1,2022,2027,26
Nigeria,NG,Imo,Ezinihitte,36632,NGA0379136632,2024,1.0237,257015,41123,71964,133647,"Endemic (under post-intervention surveillance)",0,257015,0,0,0,11,NR,NR,TAS2,2022,2027,3
Nigeria,NG,Imo,"Ideato North",36633,NGA0379136633,2025,1.0237,251684,40269,70471,130876,"Endemic (under post-intervention surveillance)",0,251684,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Imo,"Ideato North",36633,NGA0379136633,2026,1.0237,257646,41223,72140,133976,"Endemic (under post-intervention surveillance)",0,257646,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Imo,"Ideato South",36634,NGA0379136634,2025,1.0237,254026,40645,71127,132093,"Endemic (under post-intervention surveillance)",0,254026,0,0,0,10,NR,NR,NR,2022,2027,3
Nigeria,NG,Imo,Ikeduru,36636,NGA0379136636,2028,1.0237,254504,40720,71262,132343,"Endemic (under post-intervention surveillance)",0,254504,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Imo,Isu,36638,NGA0379136638,2024,1.0237,255268,40842,71475,132740,"Endemic (under post-intervention surveillance)",0,255268,0,0,0,9,NR,NR,NR,2023,2028,3
Nigeria,NG,Imo,Ngor-Okp,36640,NGA0379136640,2025,1.0237,254110,40658,71150,132136,"Endemic (under post-intervention surveillance)",0,254110,0,0,0,10,NR,NR,NR,2022,2027,3
Nigeria,NG,Imo,Njaba,36641,NGA0379136641,2029,1.0237,253195,40513,70896,131660,"Endemic (under post-intervention surveillance)",0,253195,0,0,0,10,NR,NR,Surveillance,2021,2026,3
Nigeria,NG,Imo,Oguta,36645,NGA0379136645,2030,1.0237,255440,40871,71521,132828,"Endemic (under post-intervention surveillance)",0,255440,0,0,0,9,NR,NR,NR,2023,2028,3
